,occupation_name,state_name,label,value
1124,"Chief executives, senior officials and legislators",Missouri,job_offer_data,0.014329097490057955
1125,Cleaners and helpers,Missouri,job_offer_data,0.014936700587512858
1126,Commissioned armed forces officers,Missouri,job_offer_data,0.002769217093150801
1127,Drivers and mobile plant operators,Missouri,job_offer_data,0.009797863890608409
1128,Electrical and Electronics Trades Workers,Missouri,job_offer_data,0.0066436504855018905
1129,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Missouri,job_offer_data,0.00421111085430967
1130,General and keyboard clerks,Missouri,job_offer_data,0.02126646172543432
1131,Handicraft and printing workers,Missouri,job_offer_data,0.0030487281853159203
1132,Health professionals,Missouri,job_offer_data,0.015891532619295844
1133,Information and communications technology professionals,Missouri,job_offer_data,0.011106384956916411
1134,"Labourers in mining, construction, manufacturing and transport",Missouri,job_offer_data,0.019670694777206926
1135,"Legal, social and cultural professionals",Missouri,job_offer_data,0.01904701643946519
1136,Market-oriented skilled agricultural workers,Missouri,job_offer_data,0.003932097583698749
1137,"Metal, machinery and related trades workers",Missouri,job_offer_data,0.011884056926015454
1138,Personal service workers,Missouri,job_offer_data,0.0166935575181413
1139,Production and Specialized Services Managers,Missouri,job_offer_data,0.017916745935177336
1140,Sales workers,Missouri,job_offer_data,0.01937588200489774
1141,Science and engineering professionals,Missouri,job_offer_data,0.00808055590164465
1142,Stationary plant and machine operators,Missouri,job_offer_data,0.005652724433090676
1143,Teaching professionals,Missouri,job_offer_data,0.015344319032220301
1144,Building and Related Trades Workers (excluding Electricians),Montana,employment,0.0018764807224667965
1145,Business and administration professionals,Montana,employment,0.003041635707913923
1146,"Chief executives, senior officials and legislators",Montana,employment,0.0030359973153168125
1147,Cleaners and helpers,Montana,employment,0.002428551318512325
1148,Commissioned armed forces officers,Montana,employment,0.0005599584616030027
1149,Drivers and mobile plant operators,Montana,employment,0.0016568021498637748
1150,Electrical and Electronics Trades Workers,Montana,employment,0.001081408575193269
1151,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Montana,employment,0.0010741842550914878
1152,General and keyboard clerks,Montana,employment,0.0023929239892279937
1153,Handicraft and printing workers,Montana,employment,0.00042511280324965175
1154,Health professionals,Montana,employment,0.003025236003089968
1155,Information and communications technology professionals,Montana,employment,0.0016087817754672734
1156,"Labourers in mining, construction, manufacturing and transport",Montana,employment,0.0022517204654401504
1157,"Legal, social and cultural professionals",Montana,employment,0.0020169500258451155
1158,Market-oriented skilled agricultural workers,Montana,employment,0.0006657818127100981
1159,"Metal, machinery and related trades workers",Montana,employment,0.001400819729718806
1160,Personal service workers,Montana,employment,0.004402977135264961
1161,Production and Specialized Services Managers,Montana,employment,0.0035137820234541926
1162,Sales workers,Montana,employment,0.0026297628772456055
1163,Science and engineering professionals,Montana,employment,0.0025009812801972233
1164,Stationary plant and machine operators,Montana,employment,0.001189003670040314
1165,Teaching professionals,Montana,employment,0.0018652148231459648
1166,Building and Related Trades Workers (excluding Electricians),Montana,job_offer_data,0.0018719270422463785
1167,Business and administration professionals,Montana,job_offer_data,0.0030070862803083173
1168,"Chief executives, senior officials and legislators",Montana,job_offer_data,0.0030059606748282417
1169,Cleaners and helpers,Montana,job_offer_data,0.002407579684393416
1170,Commissioned armed forces officers,Montana,job_offer_data,0.0005467194926135557
1171,Drivers and mobile plant operators,Montana,job_offer_data,0.0016384563120345828
1172,Electrical and Electronics Trades Workers,Montana,job_offer_data,0.001067782133348509
1173,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Montana,job_offer_data,0.0010520694214469165
1174,General and keyboard clerks,Montana,job_offer_data,0.0023824801641975524
1175,Handicraft and printing workers,Montana,job_offer_data,0.0004011695908177155
1176,Health professionals,Montana,job_offer_data,0.0030249368786564625
1177,Information and communications technology professionals,Montana,job_offer_data,0.0016043566424924474
1178,"Labourers in mining, construction, manufacturing and transport",Montana,job_offer_data,0.002244329451358429
1179,"Legal, social and cultural professionals",Montana,job_offer_data,0.002042516553039197
1180,Market-oriented skilled agricultural workers,Montana,job_offer_data,0.0006446152115863041
1181,"Metal, machinery and related trades workers",Montana,job_offer_data,0.0013840293118405475
1182,Personal service workers,Montana,job_offer_data,0.004411578121222478
1183,Production and Specialized Services Managers,Montana,job_offer_data,0.0034943865389541096
1184,Sales workers,Montana,job_offer_data,0.002633841429077205
1185,Science and engineering professionals,Montana,job_offer_data,0.0024891821190168298
1186,Stationary plant and machine operators,Montana,job_offer_data,0.0011769571819304414
1187,Teaching professionals,Montana,job_offer_data,0.0018563155145656077
1188,Building and Related Trades Workers (excluding Electricians),Nebraska,employment,0.0027879386050991503
1189,Business and administration professionals,Nebraska,employment,0.005687971729137387
1190,"Chief executives, senior officials and legislators",Nebraska,employment,0.005079009383746717
1191,Cleaners and helpers,Nebraska,employment,0.004881098169114931
1192,Commissioned armed forces officers,Nebraska,employment,0.0008756906668582636
1193,Drivers and mobile plant operators,Nebraska,employment,0.00497858884586389
1194,Electrical and Electronics Trades Workers,Nebraska,employment,0.0020750194140880637
1195,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Nebraska,employment,0.005647200090713811
1196,General and keyboard clerks,Nebraska,employment,0.006076992630718967
1197,Handicraft and printing workers,Nebraska,employment,0.0011774239181185286
1198,Health professionals,Nebraska,employment,0.004532142470056187
1199,Information and communications technology professionals,Nebraska,employment,0.0036490062762840163
1200,"Labourers in mining, construction, manufacturing and transport",Nebraska,employment,0.005807049566902313
1201,"Legal, social and cultural professionals",Nebraska,employment,0.005391317950545264
1202,Market-oriented skilled agricultural workers,Nebraska,employment,0.0015211293463319895
1203,"Metal, machinery and related trades workers",Nebraska,employment,0.002945337683468124
1204,Personal service workers,Nebraska,employment,0.007255183307053475
1205,Production and Specialized Services Managers,Nebraska,employment,0.0053399672575887985
1206,Sales workers,Nebraska,employment,0.005607783863688968
1207,Science and engineering professionals,Nebraska,employment,0.0037858643390225044
1208,Stationary plant and machine operators,Nebraska,employment,0.003319743471554547
1209,Teaching professionals,Nebraska,employment,0.004881454319114646
1210,Building and Related Trades Workers (excluding Electricians),Nebraska,job_offer_data,0.002748270772968386
1211,Business and administration professionals,Nebraska,job_offer_data,0.005659813940698514
1212,"Chief executives, senior officials and legislators",Nebraska,job_offer_data,0.005027218111909975
1213,Cleaners and helpers,Nebraska,job_offer_data,0.004859248735039198
1214,Commissioned armed forces officers,Nebraska,job_offer_data,0.0008179942029498886
1215,Drivers and mobile plant operators,Nebraska,job_offer_data,0.004931500947992011
1216,Electrical and Electronics Trades Workers,Nebraska,job_offer_data,0.0020216362335508317
1217,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Nebraska,job_offer_data,0.005589498420754124
1218,General and keyboard clerks,Nebraska,job_offer_data,0.005996773452645657
1219,Handicraft and printing workers,Nebraska,job_offer_data,0.0011202048214004323
1220,Health professionals,Nebraska,job_offer_data,0.0045804641835013975
1221,Information and communications technology professionals,Nebraska,job_offer_data,0.003561558146384863
1222,"Labourers in mining, construction, manufacturing and transport",Nebraska,job_offer_data,0.005768551784937855
1223,"Legal, social and cultural professionals",Nebraska,job_offer_data,0.005470962990595018
1224,Market-oriented skilled agricultural workers,Nebraska,job_offer_data,0.0014664171063780468
1225,"Metal, machinery and related trades workers",Nebraska,job_offer_data,0.0028728508741141918
1226,Personal service workers,Nebraska,job_offer_data,0.007395551005662536
1227,Production and Specialized Services Managers,Nebraska,job_offer_data,0.005302938910145531
1228,Sales workers,Nebraska,job_offer_data,0.005613032443527229
1229,Science and engineering professionals,Nebraska,job_offer_data,0.0037115283190491143
1230,Stationary plant and machine operators,Nebraska,job_offer_data,0.0032857609220748566
1231,Teaching professionals,Nebraska,job_offer_data,0.004832157025104784
1232,Building and Related Trades Workers (excluding Electricians),Nevada,employment,0.006500679304497008
1233,Business and administration professionals,Nevada,employment,0.00838162224068581
1234,"Chief executives, senior officials and legislators",Nevada,employment,0.008925627924608517
1235,Cleaners and helpers,Nevada,employment,0.00837470278793066
1236,Drivers and mobile plant operators,Nevada,employment,0.008072778567173198
1237,Electrical and Electronics Trades Workers,Nevada,employment,0.003685929077458971
1238,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Nevada,employment,0.002778325711610458
1239,General and keyboard clerks,Nevada,employment,0.012736873785715655
1240,Handicraft and printing workers,Nevada,employment,0.0014792857474302552
1241,Health professionals,Nevada,employment,0.009282418176752223
1242,Information and communications technology professionals,Nevada,employment,0.0057018317288299635
1243,"Labourers in mining, construction, manufacturing and transport",Nevada,employment,0.010295413807946125
1244,"Legal, social and cultural professionals",Nevada,employment,0.009259653546029336
1245,"Metal, machinery and related trades workers",Nevada,employment,0.006476401556023884
1246,Personal service workers,Nevada,employment,0.0145775425416221
1247,Production and Specialized Services Managers,Nevada,employment,0.007848159701903007
1248,Sales workers,Nevada,employment,0.009253360021934515
1249,Science and engineering professionals,Nevada,employment,0.006071961404107934
1250,Stationary plant and machine operators,Nevada,employment,0.003080379486660838
1251,Teaching professionals,Nevada,employment,0.006649352553824776
1252,Building and Related Trades Workers (excluding Electricians),Nevada,job_offer_data,0.00649462219329955
1253,Business and administration professionals,Nevada,job_offer_data,0.008293513715990106
1254,"Chief executives, senior officials and legislators",Nevada,job_offer_data,0.00893516911924622
1255,Cleaners and helpers,Nevada,job_offer_data,0.008372156974313906
1256,Drivers and mobile plant operators,Nevada,job_offer_data,0.008083079011817866
1257,Electrical and Electronics Trades Workers,Nevada,job_offer_data,0.0036535216566989824
1258,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Nevada,job_offer_data,0.00274680704345765
1259,General and keyboard clerks,Nevada,job_offer_data,0.012760031092857222
1260,Handicraft and printing workers,Nevada,job_offer_data,0.0014134873013690427
1261,Health professionals,Nevada,job_offer_data,0.009282678468192628
1262,Information and communications technology professionals,Nevada,job_offer_data,0.00571488876803991
1263,"Labourers in mining, construction, manufacturing and transport",Nevada,job_offer_data,0.010298182840049035
1264,"Legal, social and cultural professionals",Nevada,job_offer_data,0.009251697298623624
1265,"Metal, machinery and related trades workers",Nevada,job_offer_data,0.006451784518357957
1266,Personal service workers,Nevada,job_offer_data,0.014619047200847182
1267,Production and Specialized Services Managers,Nevada,job_offer_data,0.007836152081858337
1268,Sales workers,Nevada,job_offer_data,0.009220735216568595
1269,Science and engineering professionals,Nevada,job_offer_data,0.006086349404157323
1270,Stationary plant and machine operators,Nevada,job_offer_data,0.0030480124297844326
1271,Teaching professionals,Nevada,job_offer_data,0.0066388102418229586
1272,Assemblers,New Hampshire,employment,0.0007748553658935822
1273,Building and Related Trades Workers (excluding Electricians),New Hampshire,employment,0.002931534577205596
1274,Business and administration professionals,New Hampshire,employment,0.005593309506733188
1275,"Chief executives, senior officials and legislators",New Hampshire,employment,0.004489756703491535
1276,Cleaners and helpers,New Hampshire,employment,0.002521754473741675
1277,Commissioned armed forces officers,New Hampshire,employment,0.0010824549713471484
1278,Drivers and mobile plant operators,New Hampshire,employment,0.0022923033313168614
1279,Electrical and Electronics Trades Workers,New Hampshire,employment,0.0018945088337521314
1280,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",New Hampshire,employment,0.0022828203108271254
1281,General and keyboard clerks,New Hampshire,employment,0.00485186570734295
1282,Health professionals,New Hampshire,employment,0.004388071245690625
1283,Information and communications technology professionals,New Hampshire,employment,0.00420110831008456
1284,"Labourers in mining, construction, manufacturing and transport",New Hampshire,employment,0.005340249449927108
1285,"Legal, social and cultural professionals",New Hampshire,employment,0.0030041772616528433
1286,Market-oriented skilled agricultural workers,New Hampshire,employment,0.0012968091406130252
1287,"Metal, machinery and related trades workers",New Hampshire,employment,0.004048217896573069
1288,Personal service workers,New Hampshire,employment,0.00555681652785374
1289,Production and Specialized Services Managers,New Hampshire,employment,0.003371413721092044
1290,Sales workers,New Hampshire,employment,0.0050840776712740236
1291,Science and engineering professionals,New Hampshire,employment,0.0037689420893550125
1292,Stationary plant and machine operators,New Hampshire,employment,0.0014819262621031343
1293,Teaching professionals,New Hampshire,employment,0.003407094435360303
1294,Assemblers,New Hampshire,job_offer_data,0.0007632043632988057
1295,Building and Related Trades Workers (excluding Electricians),New Hampshire,job_offer_data,0.002921576432872726
1296,Business and administration professionals,New Hampshire,job_offer_data,0.00558917366926315
1297,"Chief executives, senior officials and legislators",New Hampshire,job_offer_data,0.004459687938752281
1298,Cleaners and helpers,New Hampshire,job_offer_data,0.0025122361948619904
1299,Commissioned armed forces officers,New Hampshire,job_offer_data,0.0010719561698931796
1300,Drivers and mobile plant operators,New Hampshire,job_offer_data,0.0022868715703298903
1301,Electrical and Electronics Trades Workers,New Hampshire,job_offer_data,0.0018785028723275064
1302,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",New Hampshire,job_offer_data,0.0022850185428478858
1303,General and keyboard clerks,New Hampshire,job_offer_data,0.004852912967813555
1304,Health professionals,New Hampshire,job_offer_data,0.004400267624309077
1305,Information and communications technology professionals,New Hampshire,job_offer_data,0.0041750346991784575
1306,"Labourers in mining, construction, manufacturing and transport",New Hampshire,job_offer_data,0.005333790301835775
1307,"Legal, social and cultural professionals",New Hampshire,job_offer_data,0.0029802928523319475
1308,Market-oriented skilled agricultural workers,New Hampshire,job_offer_data,0.0012793489422985092
1309,"Metal, machinery and related trades workers",New Hampshire,job_offer_data,0.004055664849968835
1310,Personal service workers,New Hampshire,job_offer_data,0.005573655889433161
1311,Production and Specialized Services Managers,New Hampshire,job_offer_data,0.003390413139580513
1312,Sales workers,New Hampshire,job_offer_data,0.0050742099181532
1313,Science and engineering professionals,New Hampshire,job_offer_data,0.0038237970308967442
1314,Stationary plant and machine operators,New Hampshire,job_offer_data,0.00147723782766785
1315,Teaching professionals,New Hampshire,job_offer_data,0.0034025498601632604
1316,Assemblers,New Jersey,employment,0.002243306688720966
1317,Building and Related Trades Workers (excluding Electricians),New Jersey,employment,0.015400958484491363
1318,Business and administration professionals,New Jersey,employment,0.03234803638055495
1319,"Chief executives, senior officials and legislators",New Jersey,employment,0.023142881901129137
1320,Cleaners and helpers,New Jersey,employment,0.01574734207471497
1321,Commissioned armed forces officers,New Jersey,employment,0.004955650981913302
1322,Drivers and mobile plant operators,New Jersey,employment,0.014234707283893732
1323,Electrical and Electronics Trades Workers,New Jersey,employment,0.009398987693518546
1324,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",New Jersey,employment,0.010905936033642823
1325,General and keyboard clerks,New Jersey,employment,0.02423903799238055
1326,Handicraft and printing workers,New Jersey,employment,0.005778076238742393
1327,Health professionals,New Jersey,employment,0.026328981235675158
1328,Information and communications technology professionals,New Jersey,employment,0.02617374084462201
1329,"Labourers in mining, construction, manufacturing and transport",New Jersey,employment,0.01663447542293577
1330,"Legal, social and cultural professionals",New Jersey,employment,0.020745683475094468
1331,Market-oriented skilled agricultural workers,New Jersey,employment,0.003334494777426324
1332,"Metal, machinery and related trades workers",New Jersey,employment,0.018250507202834026
1333,Personal service workers,New Jersey,employment,0.030604868180204307
1334,Production and Specialized Services Managers,New Jersey,employment,0.012982610038865892
1335,Sales workers,New Jersey,employment,0.021577398767737583
1336,Science and engineering professionals,New Jersey,employment,0.013844179557298233
1337,Stationary plant and machine operators,New Jersey,employment,0.006720490934930084
1338,Teaching professionals,New Jersey,employment,0.023346142008919095
1339,Assemblers,New Jersey,job_offer_data,0.0021330301198721046
1340,Building and Related Trades Workers (excluding Electricians),New Jersey,job_offer_data,0.015373007999952155
1341,Business and administration professionals,New Jersey,job_offer_data,0.0319397126632997
1342,"Chief executives, senior officials and legislators",New Jersey,job_offer_data,0.022949594822038573
1343,Cleaners and helpers,New Jersey,job_offer_data,0.015589511111135138
1344,Commissioned armed forces officers,New Jersey,job_offer_data,0.004840526262910293
1345,Drivers and mobile plant operators,New Jersey,job_offer_data,0.014088442541918154
1346,Electrical and Electronics Trades Workers,New Jersey,job_offer_data,0.009299667585003031
1347,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",New Jersey,job_offer_data,0.010803995233183128
1348,General and keyboard clerks,New Jersey,job_offer_data,0.02426674691922351
1349,Handicraft and printing workers,New Jersey,job_offer_data,0.0056617367801212685
1350,Health professionals,New Jersey,job_offer_data,0.026133887679906168
1351,Information and communications technology professionals,New Jersey,job_offer_data,0.02613804819430664
1352,"Labourers in mining, construction, manufacturing and transport",New Jersey,job_offer_data,0.01688129416315347
1353,"Legal, social and cultural professionals",New Jersey,job_offer_data,0.020480554861284323
1354,Market-oriented skilled agricultural workers,New Jersey,job_offer_data,0.0032269579733698282
1355,"Metal, machinery and related trades workers",New Jersey,job_offer_data,0.0181295578604983
1356,Personal service workers,New Jersey,job_offer_data,0.030667155119598187
1357,Production and Specialized Services Managers,New Jersey,job_offer_data,0.01327950758188184
1358,Sales workers,New Jersey,job_offer_data,0.02157490543984018
1359,Science and engineering professionals,New Jersey,job_offer_data,0.013879960674631715
1360,Stationary plant and machine operators,New Jersey,job_offer_data,0.0067006990414510345
1361,Teaching professionals,New Jersey,job_offer_data,0.022316665265872594
1362,Building and Related Trades Workers (excluding Electricians),New Mexico,employment,0.004096951434221865
1363,Business and administration professionals,New Mexico,employment,0.004486358053702439
1364,"Chief executives, senior officials and legislators",New Mexico,employment,0.0038808831109092864
1365,Cleaners and helpers,New Mexico,employment,0.004396149716783795
1366,Commissioned armed forces officers,New Mexico,employment,0.0014408880999732263
1367,Drivers and mobile plant operators,New Mexico,employment,0.004209840626739407
1368,Electrical and Electronics Trades Workers,New Mexico,employment,0.0026452193782293566
1369,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",New Mexico,employment,0.0037730124891571662
1370,General and keyboard clerks,New Mexico,employment,0.00524110076441273
1371,Handicraft and printing workers,New Mexico,employment,0.001867070209317034
1372,Health professionals,New Mexico,employment,0.004803038642692522
1373,Information and communications technology professionals,New Mexico,employment,0.00331527392273412
1374,"Labourers in mining, construction, manufacturing and transport",New Mexico,employment,0.005569200423781387
1375,"Legal, social and cultural professionals",New Mexico,employment,0.004807971174338303
1376,"Metal, machinery and related trades workers",New Mexico,employment,0.004012908230077499
1377,Personal service workers,New Mexico,employment,0.007344596165429047
1378,Production and Specialized Services Managers,New Mexico,employment,0.004726630744793324
1379,Sales workers,New Mexico,employment,0.005866642316500454
1380,Science and engineering professionals,New Mexico,employment,0.004732068085100412
1381,Stationary plant and machine operators,New Mexico,employment,0.002438165603029846
1382,Teaching professionals,New Mexico,employment,0.0054894567331889715
1383,Building and Related Trades Workers (excluding Electricians),New Mexico,job_offer_data,0.004103492774871353
1384,Business and administration professionals,New Mexico,job_offer_data,0.004487703031260586
1385,"Chief executives, senior officials and legislators",New Mexico,job_offer_data,0.0038556354258283323
1386,Cleaners and helpers,New Mexico,job_offer_data,0.004390020086090341
1387,Commissioned armed forces officers,New Mexico,job_offer_data,0.0014202768196385947
1388,Drivers and mobile plant operators,New Mexico,job_offer_data,0.004210308843533456
1389,Electrical and Electronics Trades Workers,New Mexico,job_offer_data,0.0026345308260946523
1390,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",New Mexico,job_offer_data,0.003759329129910445
1391,General and keyboard clerks,New Mexico,job_offer_data,0.005225125796836405
1392,Handicraft and printing workers,New Mexico,job_offer_data,0.001852814874345708
1393,Health professionals,New Mexico,job_offer_data,0.004839691885676027
1394,Information and communications technology professionals,New Mexico,job_offer_data,0.003333377558668261
1395,"Labourers in mining, construction, manufacturing and transport",New Mexico,job_offer_data,0.005566865128094795
1396,"Legal, social and cultural professionals",New Mexico,job_offer_data,0.0047952548538557
1397,"Metal, machinery and related trades workers",New Mexico,job_offer_data,0.003997251091003113
1398,Personal service workers,New Mexico,job_offer_data,0.007358471151759676
1399,Production and Specialized Services Managers,New Mexico,job_offer_data,0.004731480848721504
1400,Sales workers,New Mexico,job_offer_data,0.005874303270623807
1401,Science and engineering professionals,New Mexico,job_offer_data,0.004729868199089625
1402,Stationary plant and machine operators,New Mexico,job_offer_data,0.0024299540671107013
1403,Teaching professionals,New Mexico,job_offer_data,0.005496679926666458
1404,Assemblers,New York,employment,0.004564387251793628
1405,Building and Related Trades Workers (excluding Electricians),New York,employment,0.030327182531852768
1406,Business and administration professionals,New York,employment,0.0403119317440921
1407,"Chief executives, senior officials and legislators",New York,employment,0.03296764246804112
1408,Cleaners and helpers,New York,employment,0.028451652984786146
1409,Commissioned armed forces officers,New York,employment,0.005823202760738406
1410,Drivers and mobile plant operators,New York,employment,0.02312273841669745
1411,Electrical and Electronics Trades Workers,New York,employment,0.01237560827692352
1412,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",New York,employment,0.013603379650596072
1413,General and keyboard clerks,New York,employment,0.03443704176977275
1414,Handicraft and printing workers,New York,employment,0.007844115615910792
1415,Health professionals,New York,employment,0.03346862545111753
1416,Information and communications technology professionals,New York,employment,0.021013670763068863
1417,"Labourers in mining, construction, manufacturing and transport",New York,employment,0.031282864281975326
1418,"Legal, social and cultural professionals",New York,employment,0.04115523385675793
1419,Market-oriented skilled agricultural workers,New York,employment,0.0065481661011255665
1420,"Metal, machinery and related trades workers",New York,employment,0.02005860721452488
1421,Personal service workers,New York,employment,0.04585134905175657
1422,Production and Specialized Services Managers,New York,employment,0.024291502122060462
1423,Sales workers,New York,employment,0.03264881861673991
1424,Science and engineering professionals,New York,employment,0.02546710178934571
1425,Stationary plant and machine operators,New York,employment,0.010994409897325986
1426,Teaching professionals,New York,employment,0.029740306560695116
1427,Assemblers,New York,job_offer_data,0.004404326355894924
1428,Building and Related Trades Workers (excluding Electricians),New York,job_offer_data,0.030278963909113586
1429,Business and administration professionals,New York,job_offer_data,0.040149485552352364
1430,"Chief executives, senior officials and legislators",New York,job_offer_data,0.0328536447796459
1431,Cleaners and helpers,New York,job_offer_data,0.028467956356808627
1432,Commissioned armed forces officers,New York,job_offer_data,0.00570221769443449
1433,Drivers and mobile plant operators,New York,job_offer_data,0.023057548707508174
1434,Electrical and Electronics Trades Workers,New York,job_offer_data,0.012262574975563434
1435,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",New York,job_offer_data,0.013543200959413878
1436,General and keyboard clerks,New York,job_offer_data,0.03426900109854106
1437,Handicraft and printing workers,New York,job_offer_data,0.007760296878137636
1438,Health professionals,New York,job_offer_data,0.033427749338407274
1439,Information and communications technology professionals,New York,job_offer_data,0.020827518181685864
1440,"Labourers in mining, construction, manufacturing and transport",New York,job_offer_data,0.031311200662660334
1441,"Legal, social and cultural professionals",New York,job_offer_data,0.04083270062215384
1442,Market-oriented skilled agricultural workers,New York,job_offer_data,0.006423014988966391
1443,"Metal, machinery and related trades workers",New York,job_offer_data,0.019997960535265858
1444,Personal service workers,New York,job_offer_data,0.04592757765568684
1445,Production and Specialized Services Managers,New York,job_offer_data,0.0241789782923865
1446,Sales workers,New York,job_offer_data,0.03260897285576631
1447,Science and engineering professionals,New York,job_offer_data,0.02542783273153332
1448,Stationary plant and machine operators,New York,job_offer_data,0.010915215860137389
1449,Teaching professionals,New York,job_offer_data,0.02965565060593795
1450,Assemblers,North Carolina,employment,0.0034901359001315393
1451,Building and Related Trades Workers (excluding Electricians),North Carolina,employment,0.01872341141697879
1452,Business and administration professionals,North Carolina,employment,0.031949557017701864
1453,"Chief executives, senior officials and legislators",North Carolina,employment,0.022434869829101225
1454,Cleaners and helpers,North Carolina,employment,0.024047546795345723
1455,Commissioned armed forces officers,North Carolina,employment,0.00483636766410326
1456,Drivers and mobile plant operators,North Carolina,employment,0.01531758517625575
1457,Electrical and Electronics Trades Workers,North Carolina,employment,0.008245518378990119
1458,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",North Carolina,employment,0.013603150123418211
1459,General and keyboard clerks,North Carolina,employment,0.026125041544489438
1460,Handicraft and printing workers,North Carolina,employment,0.0035294572047334448
1461,Health professionals,North Carolina,employment,0.020952440454532827
1462,Information and communications technology professionals,North Carolina,employment,0.017664443960808095
1463,"Labourers in mining, construction, manufacturing and transport",North Carolina,employment,0.026875033199623956
1464,"Legal, social and cultural professionals",North Carolina,employment,0.019741703517377876
1465,Market-oriented skilled agricultural workers,North Carolina,employment,0.00498960072395341
1466,"Metal, machinery and related trades workers",North Carolina,employment,0.014380400529186007
1467,Personal service workers,North Carolina,employment,0.029998584859191928
1468,Production and Specialized Services Managers,North Carolina,employment,0.020464811459151702
1469,Sales workers,North Carolina,employment,0.02234719000074614
1470,Science and engineering professionals,North Carolina,employment,0.017386381511530685
1471,Stationary plant and machine operators,North Carolina,employment,0.010319912474881435
1472,Teaching professionals,North Carolina,employment,0.01883324698180724
1473,Assemblers,North Carolina,job_offer_data,0.003366134130844714
1474,Building and Related Trades Workers (excluding Electricians),North Carolina,job_offer_data,0.01861653939922401
1475,Business and administration professionals,North Carolina,job_offer_data,0.03160792823841759
1476,"Chief executives, senior officials and legislators",North Carolina,job_offer_data,0.022242600745258006
1477,Cleaners and helpers,North Carolina,job_offer_data,0.023938515532517846
1478,Commissioned armed forces officers,North Carolina,job_offer_data,0.004775383486118205
1479,Drivers and mobile plant operators,North Carolina,job_offer_data,0.01526636572651823
1480,Electrical and Electronics Trades Workers,North Carolina,job_offer_data,0.008182606182323854
1481,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",North Carolina,job_offer_data,0.01351850291085159
1482,General and keyboard clerks,North Carolina,job_offer_data,0.02595499673700411
1483,Handicraft and printing workers,North Carolina,job_offer_data,0.0034210105523053546
1484,Health professionals,North Carolina,job_offer_data,0.02071818254147891
1485,Information and communications technology professionals,North Carolina,job_offer_data,0.017615538274753744
1486,"Labourers in mining, construction, manufacturing and transport",North Carolina,job_offer_data,0.02676145139525885
1487,"Legal, social and cultural professionals",North Carolina,job_offer_data,0.01969791621572938
1488,Market-oriented skilled agricultural workers,North Carolina,job_offer_data,0.004857245735534111
1489,"Metal, machinery and related trades workers",North Carolina,job_offer_data,0.014305271645162156
1490,Personal service workers,North Carolina,job_offer_data,0.03001384029447452
1491,Production and Specialized Services Managers,North Carolina,job_offer_data,0.02038520423123242
1492,Sales workers,North Carolina,job_offer_data,0.02232037772884497
1493,Science and engineering professionals,North Carolina,job_offer_data,0.01729011860182791
1494,Stationary plant and machine operators,North Carolina,job_offer_data,0.010213302745951896
1495,Teaching professionals,North Carolina,job_offer_data,0.018707663112340726
1496,Building and Related Trades Workers (excluding Electricians),North Dakota,employment,0.001652880861421294
1497,Business and administration professionals,North Dakota,employment,0.001761829121977006
1498,"Chief executives, senior officials and legislators",North Dakota,employment,0.0014846856400088566
1499,Cleaners and helpers,North Dakota,employment,0.0016718184559031172
1500,Commissioned armed forces officers,North Dakota,employment,0.000580191144104288
1501,Drivers and mobile plant operators,North Dakota,employment,0.0015586994718345892
1502,Electrical and Electronics Trades Workers,North Dakota,employment,0.0009019164401666102
1503,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",North Dakota,employment,0.00114113523063464
1504,General and keyboard clerks,North Dakota,employment,0.002356726905467416
1505,Health professionals,North Dakota,employment,0.002203766977179061
1506,Information and communications technology professionals,North Dakota,employment,0.001047534337046644
1507,"Labourers in mining, construction, manufacturing and transport",North Dakota,employment,0.0016510993063841091
1508,"Legal, social and cultural professionals",North Dakota,employment,0.0014734846894603817
1509,"Metal, machinery and related trades workers",North Dakota,employment,0.0015081619737916953
1510,Personal service workers,North Dakota,employment,0.0029994237667405306
1511,Production and Specialized Services Managers,North Dakota,employment,0.001768299533164108
1512,Sales workers,North Dakota,employment,0.0020662165104721533
1513,Science and engineering professionals,North Dakota,employment,0.001453301306759395
1514,Stationary plant and machine operators,North Dakota,employment,0.001004756320046851
1515,Teaching professionals,North Dakota,employment,0.0019318912934347381
